date,open,close,high,low,volume,amount
2023-12-06,1577.21,1577.58,1594.05,1575.71,23851,4078003022.0
2023-12-07,1578.58,1574.58,1583.66,1561.88,25042,4249170906.0
2023-12-08,1574.58,1579.5,1583.42,1566.8,26288,4474160126.0
2023-12-11,1564.58,1572.58,1578.58,1531.58,36831,6172810248.0
2023-12-12,1562.18,1584.57,1584.57,1558.58,21011,3564305866.0
2023-12-13,1579.8,1534.58,1580.3,1531.66,38789,6480807500.0
2023-12-14,1540.54,1510.48,1544.45,1509.6,40672,6703240107.0
2023-12-15,1522.81,1519.58,1552.35,1518.59,37093,6140791726.0
2023-12-18,1514.58,1536.58,1537.91,1509.58,19897,3292194757.0
2023-12-19,1539.58,1549.58,1554.45,1519.67,22207,3706057587.0
2023-12-20,1551.68,1543.47,1553.68,1536.68,23092,3816133219.0
2023-12-21,1533.69,1563.68,1566.0,1533.69,29012,4827827888.0
2023-12-22,1563.38,1564.33,1572.78,1551.69,21667,3613238325.0
2023-12-25,1564.68,1565.68,1572.28,1561.68,12471,2086014390.0
2023-12-26,1566.18,1563.68,1568.58,1551.18,14771,2457177339.0
2023-12-27,1561.68,1560.74,1570.83,1554.68,16056,2679221365.0
2023-12-28,1564.67,1618.67,1621.67,1560.74,38338,6537401380.0
2023-12-29,1613.68,1619.68,1643.26,1613.68,27539,4768857531.0
2024-01-02,1608.68,1578.69,1611.87,1571.78,32156,5440082548.0
2024-01-03,1574.79,1587.68,1588.9,1570.01,20229,3411400667.0
2024-01-04,1586.68,1562.68,1586.68,1556.61,21551,3603970147.0
2024-01-05,1555.01,1557.04,1572.34,1545.79,20243,3373155627.0
2024-01-08,1554.68,1537.67,1555.68,1533.69,25586,4211918629.0
2024-01-09,1534.69,1534.68,1546.0,1528.75,24412,4009826496.0
2024-01-10,1534.78,1535.18,1553.14,1531.68,17351,2856120718.0
2024-01-11,1533.78,1540.25,1551.62,1531.74,16441,2708764500.0
2024-01-12,1533.65,1536.74,1544.94,1533.08,11603,1908084612.0
2024-01-15,1528.68,1533.68,1548.65,1528.13,17854,2931202343.0
2024-01-16,1532.18,1533.11,1540.68,1518.62,25903,4236042960.0
2024-01-17,1523.68,1470.68,1529.16,1470.68,51633,8251735591.0
2024-01-18,1467.68,1504.55,1506.48,1449.23,60440,9566349514.0
2024-01-19,1502.55,1528.68,1531.69,1494.56,46378,7550144389.0
2024-01-22,1522.68,1535.68,1536.68,1512.56,46946,7678297836.0
2024-01-23,1525.69,1512.68,1533.63,1502.68,34835,5659457115.0
2024-01-24,1522.68,1519.68,1527.52,1497.24,33216,5373603703.0
2024-01-25,1520.5,1531.68,1534.68,1515.68,31206,5094508165.0
2024-01-26,1524.04,1531.0,1537.78,1516.68,26955,4402111882.0
2024-01-29,1533.98,1543.68,1554.26,1533.97,31421,5189014946.0
2024-01-30,1543.66,1506.68,1543.66,1503.68,30866,5010784454.0
2024-01-31,1506.68,1498.59,1513.65,1491.81,29649,4770104891.0
2024-02-01,1499.18,1503.71,1517.57,1494.68,26485,4272298576.0
2024-02-02,1508.68,1489.68,1521.46,1474.68,39382,6336691194.0
2024-02-05,1489.68,1523.69,1531.12,1488.93,53130,8590683071.0
2024-02-06,1523.69,1569.68,1579.16,1519.78,52472,8740646588.0
2024-02-07,1574.71,1604.67,1608.27,1555.29,52601,8899606867.0
2024-02-08,1613.69,1599.68,1618.68,1578.68,46757,7953438044.0
2024-02-19,1631.55,1589.11,1631.61,1581.68,36977,6288277980.0
2024-02-20,1591.04,1563.68,1591.04,1550.24,34470,5755266893.0
2024-02-21,1559.7,1611.34,1624.68,1555.68,46154,7868784082.0
2024-02-22,1601.18,1612.06,1616.69,1594.21,22794,3905984695.0
2024-02-23,1604.79,1607.77,1618.06,1593.7,27306,4670706950.0
2024-02-26,1601.68,1588.66,1602.42,1578.7,27318,4625594409.0
2024-02-27,1576.68,1583.18,1586.6,1571.68,22080,3718478358.0
2024-02-28,1582.6,1575.23,1590.25,1567.69,31867,5371312847.0
2024-02-29,1575.23,1588.68,1590.18,1572.88,24758,4184917973.0
2024-03-01,1583.68,1578.74,1588.65,1570.36,26868,4526845398.0
2024-03-04,1572.68,1569.98,1574.67,1563.73,26485,4434401015.0
2024-03-05,1564.49,1588.78,1590.68,1560.36,36238,6102136582.0
2024-03-06,1584.68,1574.23,1588.68,1571.7,22142,3725582802.0
2024-03-07,1573.68,1577.31,1583.48,1571.68,21599,3633934774.0
2024-03-08,1574.24,1565.11,1580.36,1563.73,22156,3710678522.0
2024-03-11,1568.68,1588.17,1592.56,1566.86,29895,5048394347.0
2024-03-12,1587.62,1638.68,1642.78,1584.18,54227,9393309052.0
2024-03-13,1633.65,1621.13,1641.68,1613.78,26500,4588879420.0
2024-03-14,1612.68,1610.31,1628.52,1605.18,19405,3338768308.0
2024-03-15,1606.18,1611.17,1626.08,1605.68,17834,3066692399.0
2024-03-18,1608.68,1601.94,1613.53,1592.68,26055,4446059130.0
2024-03-19,1596.68,1601.7,1613.62,1586.79,23948,4093701261.0
2024-03-20,1597.04,1603.28,1607.36,1593.91,15249,2604543856.0
2024-03-21,1601.78,1602.68,1612.68,1598.18,16596,2839332631.0
2024-03-22,1598.71,1595.03,1602.67,1581.68,25456,4318592818.0
2024-03-25,1592.22,1582.69,1592.45,1574.26,24473,4131446237.0
2024-03-26,1581.14,1602.97,1606.48,1581.14,28069,4782899074.0
2024-03-27,1598.68,1594.68,1605.68,1592.68,18113,3087792980.0
2024-03-28,1588.68,1595.32,1611.68,1586.88,24642,4201857059.0
2024-03-29,1595.32,1596.58,1604.67,1591.78,13457,2290584417.0
2024-04-01,1603.67,1615.01,1627.68,1602.38,27131,4679371035.0
2024-04-02,1615.68,1607.67,1618.67,1598.73,25449,4360973684.0
2024-04-03,1627.68,1608.79,1633.12,1603.7,29046,5002390042.0
2024-04-08,1588.68,1560.34,1589.68,1556.28,59167,9907355766.0
2024-04-09,1554.35,1555.9,1566.68,1552.13,25590,4256226333.0
2024-04-10,1555.95,1541.66,1558.67,1538.68,27631,4562853880.0
2024-04-11,1533.79,1541.68,1543.68,1528.37,22766,3736417595.0
2024-04-12,1544.68,1527.71,1557.68,1527.71,26744,4403968129.0
2024-04-15,1528.69,1566.66,1569.29,1528.66,35818,5960815532.0
2024-04-16,1559.17,1563.68,1573.24,1552.68,26266,4382796962.0
2024-04-17,1561.68,1560.68,1568.88,1551.68,24819,4130322018.0
2024-04-18,1552.69,1564.46,1576.66,1551.86,26568,4445487745.0
2024-04-19,1554.46,1540.32,1562.18,1534.96,23500,3879233242.0
2024-04-22,1547.68,1568.74,1572.56,1538.68,29951,5001684635.0
2024-04-23,1568.68,1585.96,1588.68,1568.68,24980,4217855279.0
2024-04-24,1590.66,1587.28,1593.59,1577.01,17086,2893555635.0
2024-04-25,1584.01,1586.72,1589.28,1575.93,14476,2447183879.0
2024-04-26,1587.68,1603.11,1607.68,1587.66,30996,5290248521.0
2024-04-29,1590.63,1597.68,1621.68,1587.5,41332,7072096590.0
2024-04-30,1598.69,1598.68,1623.56,1598.68,30760,5273902374.0
2024-05-06,1627.65,1653.88,1658.68,1620.68,59909,10504351712.0
2024-05-07,1659.47,1663.68,1671.48,1650.36,24925,4413196426.0
2024-05-08,1663.37,1657.65,1663.65,1649.35,14769,2603293863.0
2024-05-09,1651.68,1649.68,1658.66,1643.68,22387,3929804849.0
2024-05-10,1654.78,1632.66,1661.56,1627.67,26207,4571398242.0
2024-05-13,1625.7,1599.68,1626.34,1594.9,37662,6435415674.0
2024-05-14,1599.67,1595.66,1606.95,1593.69,21274,3623282672.0
2024-05-15,1596.26,1593.68,1601.68,1592.27,15739,2677203002.0
2024-05-16,1598.68,1598.18,1603.56,1583.68,29680,5048754769.0
2024-05-17,1593.69,1608.68,1610.26,1593.68,28924,4936920634.0
2024-05-20,1611.67,1602.68,1626.67,1601.79,31426,5401389335.0
2024-05-21,1601.68,1598.68,1603.41,1591.84,16293,2776847499.0
2024-05-22,1596.68,1591.39,1603.64,1584.68,20286,3443977767.0
2024-05-23,1593.68,1585.69,1600.06,1583.76,18885,3199923320.0
2024-05-24,1586.68,1570.76,1588.68,1570.68,20217,3401323915.0
2024-05-27,1571.68,1563.8,1581.13,1561.69,25098,4199001866.0
2024-05-28,1564.08,1558.32,1568.85,1556.68,23521,3923020375.0
2024-05-29,1559.68,1567.68,1573.68,1558.68,19651,3289173345.0
2024-05-30,1568.68,1542.68,1569.06,1542.68,32208,5333306808.0
2024-05-31,1544.18,1542.13,1557.18,1542.13,21857,3617654788.0
2024-06-03,1543.68,1533.07,1544.6,1528.79,30261,4966041477.0
2024-06-04,1534.18,1546.88,1549.68,1530.23,20841,3432497303.0
2024-06-05,1545.68,1537.68,1552.36,1536.71,19056,3140824328.0
2024-06-06,1537.34,1533.49,1545.67,1529.59,25610,4205700983.0
2024-06-07,1539.81,1512.86,1539.86,1512.69,33525,5453120695.0
2024-06-11,1496.67,1462.68,1498.68,1460.68,70247,11090577610.0
2024-06-12,1463.68,1465.36,1483.68,1463.68,33171,5230086503.0
2024-06-13,1470.45,1448.69,1470.57,1446.83,36186,5654938942.0
2024-06-14,1448.68,1448.68,1457.64,1414.14,59514,9177637168.0
2024-06-17,1425.97,1435.18,1442.45,1404.69,48318,7400883243.0
2024-06-18,1424.57,1415.18,1448.22,1410.36,41258,6317590943.0
2024-06-19,1422.55,1425.56,1428.56,1406.66,41262,6167728416.0
2024-06-20,1424.56,1424.66,1440.57,1422.56,24711,3715924984.0
2024-06-21,1425.06,1395.56,1429.54,1394.78,43320,6418543742.0
2024-06-24,1347.56,1401.11,1413.55,1338.57,63840,9319362390.0
2024-06-25,1401.56,1411.21,1427.55,1401.56,42098,6273919386.0
2024-06-26,1404.56,1413.78,1425.63,1402.36,29570,4414601922.0
2024-06-27,1416.56,1415.05,1418.53,1392.56,32822,4857959457.0
2024-06-28,1404.56,1391.95,1419.05,1388.56,38582,5699649047.0
2024-07-01,1393.44,1364.94,1397.55,1352.56,32161,4636689118.0
2024-07-02,1357.56,1415.26,1422.56,1357.56,51853,7659166816.0
2024-07-03,1423.56,1424.56,1437.57,1412.58,31573,4740808130.0
2024-07-04,1429.56,1410.3,1436.56,1405.69,24380,3637968895.0
2024-07-05,1403.56,1377.56,1417.74,1374.56,38829,5664477336.0
2024-07-08,1367.56,1344.56,1382.33,1343.7,39527,5657951348.0
2024-07-09,1344.56,1362.59,1379.45,1334.66,33621,4807957927.0
2024-07-10,1363.81,1362.15,1390.44,1359.56,23763,3436693365.0
2024-07-11,1374.53,1386.65,1393.56,1364.77,29020,4236960596.0
2024-07-12,1397.57,1403.38,1410.96,1390.01,23386,3451132648.0
2024-07-15,1394.56,1399.46,1412.56,1394.56,19176,2835374730.0
2024-07-16,1400.56,1400.56,1406.56,1389.61,20316,2998367128.0
2024-07-17,1400.66,1425.96,1427.56,1394.58,34311,5115680654.0
2024-07-18,1424.06,1422.07,1439.56,1417.09,28870,4337214601.0
2024-07-19,1415.37,1450.18,1453.74,1408.57,38943,5888615145.0
2024-07-22,1449.59,1423.56,1454.54,1416.21,28543,4300813310.0
2024-07-23,1423.56,1379.56,1425.56,1379.56,30944,4555460198.0
2024-07-24,1374.76,1364.58,1388.26,1359.56,24123,3490200973.0
2024-07-25,1364.58,1355.05,1372.56,1344.57,28347,4054086714.0
2024-07-26,1355.05,1346.75,1362.28,1335.46,32354,4594928574.0
2024-07-29,1339.56,1322.58,1346.55,1322.56,30869,4342610100.0
2024-07-30,1310.54,1304.55,1314.83,1285.86,51779,7103491566.0
2024-07-31,1297.66,1345.84,1351.83,1297.66,43272,6098149721.0
2024-08-01,1342.56,1310.72,1344.56,1309.26,32038,4470988088.0
2024-08-02,1298.16,1310.01,1321.53,1298.16,21928,3041726372.0
2024-08-05,1313.44,1334.57,1350.56,1310.08,37736,5327127147.0
2024-08-06,1346.56,1329.26,1348.56,1318.57,27444,3860735014.0
2024-08-07,1330.06,1340.06,1346.55,1322.86,20622,2910580747.0
2024-08-08,1335.56,1355.25,1372.74,1333.56,25131,3592705430.0
2024-08-09,1384.59,1361.36,1393.56,1361.36,30138,4368705515.0
2024-08-12,1354.56,1360.66,1367.56,1351.14,13632,1956573438.0
2024-08-13,1357.56,1347.57,1359.56,1336.57,16308,2317037756.0
2024-08-14,1347.57,1337.86,1349.46,1336.58,13414,1898377426.0
2024-08-15,1329.59,1351.45,1360.55,1328.51,23039,3275699572.0
2024-08-16,1351.35,1355.76,1360.48,1341.57,16455,2349825846.0
2024-08-19,1356.56,1350.0,1383.44,1349.56,20433,2942106435.0
2024-08-20,1354.46,1347.28,1354.49,1338.56,18591,2644814344.0
2024-08-21,1344.56,1342.14,1352.54,1340.25,15092,2144746551.0
2024-08-22,1340.56,1334.61,1344.56,1324.57,19527,2750868073.0
2024-08-23,1332.56,1339.55,1348.06,1330.68,15320,2166499202.0
2024-08-26,1341.56,1336.56,1348.42,1327.71,15628,2207595461.0
2024-08-27,1336.56,1328.63,1337.56,1325.67,13657,1920770570.0
2024-08-28,1328.63,1313.56,1330.56,1299.56,31664,4388025875.0
2024-08-29,1304.56,1337.86,1342.56,1304.56,27472,3864270621.0
2024-08-30,1337.56,1367.75,1382.63,1329.56,38739,5576118649.0
2024-09-02,1354.56,1319.56,1362.56,1319.56,34135,4801049927.0
2024-09-03,1322.56,1334.56,1339.54,1317.58,17888,2516125842.0
2024-09-04,1326.56,1324.56,1343.75,1324.3,14211,1995221417.0
2024-09-05,1325.06,1329.44,1331.56,1321.56,14503,2033680839.0
2024-09-06,1329.56,1322.56,1330.56,1322.56,10321,1445537257.0
2024-09-09,1304.57,1299.56,1318.27,1294.64,28638,3950086825.0
2024-09-10,1294.58,1302.56,1317.56,1294.58,19803,2737295644.0
2024-09-11,1300.16,1304.56,1310.44,1289.56,20996,2892932794.0
2024-09-12,1304.56,1259.62,1309.56,1259.47,47948,6482445000.0
2024-09-13,1255.56,1228.69,1256.56,1221.86,56005,7329376917.0
2024-09-18,1224.56,1191.46,1224.57,1191.22,46185,5895948011.0
2024-09-19,1186.56,1185.56,1217.44,1170.39,59988,7623739997.0
2024-09-20,1186.06,1188.48,1198.46,1174.59,39982,5038507835.0
2024-09-23,1192.56,1186.1,1218.06,1185.22,45550,5809791682.0
2024-09-24,1209.65,1297.16,1297.56,1189.65,100413,13297277523.0
2024-09-25,1324.61,1323.56,1351.56,1321.27,73954,10420109655.0
2024-09-26,1324.52,1453.56,1454.43,1320.56,97278,14269262657.0
2024-09-27,1524.56,1553.76,1553.76,1489.92,87922,14050260569.0
2024-09-30,1616.56,1672.56,1684.44,1576.56,157293,26982747037.0
2024-10-08,1834.56,1647.56,1834.56,1604.74,194709,35114075007.0
2024-10-09,1624.56,1519.71,1624.56,1514.56,120197,19708432734.0
2024-10-10,1546.82,1564.56,1592.64,1515.56,74603,12198964035.0
2024-10-11,1539.96,1529.55,1564.52,1514.56,41915,6764982707.0
2024-10-14,1537.56,1526.55,1545.19,1505.73,44812,7181350822.0
2024-10-15,1523.56,1478.81,1525.55,1477.57,43571,6884141869.0
2024-10-16,1465.44,1447.06,1474.36,1434.56,46664,7140169692.0
2024-10-17,1461.56,1419.16,1462.22,1417.97,39460,5964778958.0
2024-10-18,1417.56,1465.56,1492.4,1403.52,68619,10418043492.0
2024-10-21,1465.77,1453.36,1474.53,1445.77,42008,6433918335.0
2024-10-22,1451.12,1467.56,1484.74,1448.76,36269,5607826492.0
2024-10-23,1468.67,1492.06,1501.51,1456.56,40088,6259600035.0
2024-10-24,1485.56,1476.76,1499.56,1469.57,23923,3723973209.0
2024-10-25,1471.56,1483.41,1499.35,1470.57,27745,4328271351.0
2024-10-28,1484.56,1489.56,1489.56,1446.79,39121,6064453668.0
2024-10-29,1484.56,1456.18,1504.56,1454.56,41166,6368105233.0
2024-10-30,1449.56,1456.56,1475.75,1447.97,32006,4913175983.0
2024-10-31,1456.71,1452.35,1464.56,1444.56,29957,4575545180.0
2024-11-01,1445.56,1458.31,1469.69,1445.36,32284,4954302212.0
2024-11-04,1469.49,1472.76,1474.56,1452.62,29093,4481761764.0
2024-11-05,1464.56,1501.55,1502.26,1460.57,45640,7134443464.0
2024-11-06,1499.56,1495.56,1513.55,1485.78,37631,5916917616.0
2024-11-07,1487.02,1573.7,1578.06,1486.86,74739,12074951757.0
2024-11-08,1585.45,1534.53,1591.67,1525.57,60771,9885645907.0
2024-11-11,1514.56,1522.57,1534.51,1491.75,43854,6957095385.0
2024-11-12,1513.56,1501.76,1547.56,1498.51,49223,7844798676.0
2024-11-13,1492.56,1503.06,1511.22,1485.84,29125,4594445032.0
2024-11-14,1494.56,1498.36,1519.01,1490.21,29248,4617144097.0
2024-11-15,1493.56,1483.56,1508.36,1477.56,33761,5295326892.0
2024-11-18,1486.56,1483.56,1500.55,1479.56,27092,4237197499.0
2024-11-19,1489.56,1466.48,1493.93,1449.56,33266,5138831155.0
2024-11-20,1467.56,1469.37,1478.53,1455.86,21345,3292675257.0
2024-11-21,1468.43,1469.69,1473.55,1456.56,18262,2810933515.0
2024-11-22,1465.71,1432.38,1472.33,1432.38,33436,5107288992.0
2024-11-25,1435.56,1423.13,1456.56,1421.23,33186,5011136234.0
2024-11-26,1423.13,1433.56,1443.44,1413.44,25745,3876885984.0
2024-11-27,1433.56,1443.61,1446.71,1429.56,25934,3927607772.0
2024-11-28,1446.56,1442.56,1449.55,1426.56,23952,3627662382.0
2024-11-29,1441.56,1450.3,1479.56,1437.77,36088,5534035503.0
2024-12-02,1450.56,1449.56,1454.55,1439.66,26820,4086609952.0
2024-12-03,1448.56,1451.3,1453.46,1440.64,24807,3777197199.0
2024-12-04,1444.63,1444.56,1448.22,1434.56,23924,3626565544.0
2024-12-05,1435.42,1435.56,1442.42,1434.56,16141,2441318387.0
2024-12-06,1437.56,1445.57,1463.46,1432.63,32040,4883148600.0
2024-12-09,1446.58,1443.36,1454.28,1437.76,19800,3008173586.0
2024-12-10,1494.56,1471.15,1504.29,1469.74,60312,9421340719.0
2024-12-11,1464.56,1460.16,1479.56,1455.54,29671,4569662604.0
2024-12-12,1456.58,1490.36,1490.56,1453.56,41937,6510547810.0
2024-12-13,1474.57,1443.56,1479.55,1443.44,49512,7580908315.0
2024-12-16,1445.56,1451.76,1453.56,1435.27,32537,4945298799.0
2024-12-17,1450.55,1482.56,1493.56,1445.57,54172,8398945449.0
2024-12-18,1482.53,1496.06,1501.56,1471.66,41162,6440801971.0
2024-12-19,1489.7,1475.57,1492.49,1474.89,24809,3862602665.0
2024-12-20,1479.57,1470.44,1490.24,1468.46,28158,4307425535.0
2024-12-23,1471.44,1474.89,1486.44,1465.44,21603,3300971424.0
2024-12-24,1473.44,1487.26,1492.44,1470.03,22105,3394160299.0
2024-12-25,1487.24,1478.44,1487.24,1474.54,17123,2621061878.0
2024-12-26,1482.44,1476.23,1487.22,1471.44,18287,2798840003.0
2024-12-27,1477.34,1477.41,1484.44,1467.94,20759,3170191445.0
2024-12-30,1482.41,1473.44,1492.4,1473.44,25130,3849542646.0
2024-12-31,1473.84,1472.44,1493.44,1470.45,39354,6033540366.0
2025-01-02,1472.44,1436.44,1472.93,1428.44,50029,7490883773.0
2025-01-03,1442.94,1423.44,1443.43,1415.45,32628,4836610288.0
2025-01-06,1401.44,1388.44,1411.1,1381.24,44255,6392479712.0
2025-01-07,1393.1,1388.64,1400.33,1387.44,24221,3494634227.0
2025-01-08,1388.44,1390.94,1400.26,1375.1,35258,5071821246.0
2025-01-09,1397.43,1392.44,1413.02,1381.42,29706,4295852736.0
2025-01-10,1395.54,1384.44,1400.39,1384.44,21872,3154677598.0
2025-01-13,1373.44,1392.42,1392.88,1370.45,21083,3030806870.0
2025-01-14,1393.39,1420.94,1427.12,1390.44,30957,4535651504.0
2025-01-15,1415.44,1419.71,1423.04,1408.45,18399,2701518712.0
2025-01-16,1422.44,1394.82,1431.1,1390.44,26342,3840411437.0
2025-01-17,1394.83,1403.19,1409.44,1394.82,18309,2663227309.0
2025-01-20,1409.44,1423.24,1438.23,1408.44,31410,4647626351.0
2025-01-21,1429.44,1416.59,1430.44,1413.44,16856,2481821229.0
2025-01-22,1411.71,1389.44,1416.39,1386.44,28294,4088101682.0
2025-01-23,1398.41,1391.44,1416.44,1386.44,27125,3932700850.0
2025-01-24,1390.44,1384.44,1396.23,1378.75,31360,4515322685.0
2025-01-27,1385.44,1383.43,1392.41,1375.46,29356,4213534543.0
2025-02-05,1388.44,1352.24,1391.44,1350.65,40757,5753730034.0
2025-02-06,1348.45,1361.28,1370.43,1348.45,27356,3859568163.0
2025-02-07,1362.12,1384.44,1391.12,1351.85,37242,5310850624.0
2025-02-10,1386.44,1379.95,1388.44,1375.53,20840,2988101756.0
2025-02-11,1383.39,1366.44,1384.4,1364.34,23573,3348668867.0
2025-02-12,1366.44,1391.44,1393.44,1365.32,25476,3644170477.0
2025-02-13,1391.46,1413.5,1423.69,1382.95,43385,6335985851.0
2025-02-14,1413.5,1423.44,1425.44,1406.66,27100,3978694098.0
2025-02-17,1429.44,1420.06,1443.42,1415.54,32471,4804663813.0
2025-02-18,1418.44,1423.44,1441.43,1410.52,27800,4113845397.0
2025-02-19,1423.49,1439.44,1442.88,1413.34,32393,4803378441.0
2025-02-20,1431.44,1422.44,1440.41,1421.83,23750,3513552984.0
2025-02-21,1428.44,1436.65,1445.17,1421.45,36418,5418169587.0
2025-02-24,1436.44,1427.51,1447.96,1422.44,34744,5157907322.0
2025-02-25,1418.45,1402.44,1421.83,1400.44,28387,4142814459.0
2025-02-26,1403.89,1408.45,1413.4,1393.44,26366,3835949041.0
2025-02-27,1408.46,1434.0,1438.34,1402.44,49762,7368002361.0
2025-02-28,1433.94,1449.23,1476.82,1430.44,56129,8475738166.0
2025-03-03,1451.04,1435.46,1469.43,1429.94,31596,4736679903.0
2025-03-04,1433.44,1418.55,1434.44,1413.65,25211,3710675863.0
2025-03-05,1420.44,1414.81,1422.44,1408.54,24605,3606932152.0
2025-03-06,1422.44,1454.42,1458.64,1420.52,42168,6297117400.0
2025-03-07,1451.44,1469.44,1476.8,1451.44,37991,5760608729.0
2025-03-10,1468.25,1471.34,1475.32,1454.58,31369,4758789260.0
2025-03-11,1465.44,1497.12,1497.12,1460.44,39776,6094007854.0
2025-03-12,1495.4,1491.02,1498.12,1474.79,29604,4552923644.0
2025-03-13,1492.44,1486.21,1503.94,1479.32,25724,3966369271.0
2025-03-14,1496.1,1576.45,1576.45,1489.44,92913,14882842708.0
2025-03-17,1605.44,1586.3,1606.43,1575.32,54689,8985138902.0
2025-03-18,1593.48,1572.44,1600.44,1570.14,31613,5153210436.0
2025-03-19,1572.73,1584.15,1596.44,1571.44,27390,4477128770.0
2025-03-20,1584.15,1552.44,1586.04,1543.51,36737,5903879207.0
2025-03-21,1547.44,1522.19,1560.64,1517.27,33614,5324973190.0
2025-03-24,1518.44,1531.44,1538.1,1510.82,25566,4032223482.0
2025-03-25,1536.44,1523.94,1541.24,1515.1,17674,2783286813.0
2025-03-26,1521.21,1524.44,1531.02,1519.44,14324,2257639750.0
2025-03-27,1524.44,1537.44,1546.69,1521.82,17956,2848889210.0
2025-03-28,1539.37,1533.65,1541.44,1524.44,16228,2569470015.0
2025-03-31,1529.42,1509.44,1535.4,1508.5,21085,3311857714.0
2025-04-01,1512.44,1504.46,1518.33,1500.65,18556,2893739955.0
2025-04-02,1506.44,1497.46,1516.24,1493.94,21674,3371883024.0
2025-04-03,1478.44,1517.32,1534.44,1477.45,35481,5557442052.0
2025-04-07,1468.45,1448.44,1485.29,1410.44,101953,15314738235.0
2025-04-08,1461.44,1493.44,1493.44,1443.44,73876,11226977557.0
2025-04-09,1473.46,1489.48,1505.24,1468.99,55630,8562928225.0
2025-04-10,1499.43,1497.44,1503.44,1476.44,38620,5963650791.0
2025-04-11,1528.41,1517.42,1528.41,1493.44,32634,5087359924.0
2025-04-14,1509.41,1500.43,1514.44,1499.97,21711,3379425640.0
2025-04-15,1500.44,1506.44,1513.44,1493.44,21489,3339942729.0
2025-04-16,1500.44,1507.61,1524.44,1485.44,31156,4834880596.0
2025-04-17,1502.44,1518.44,1524.94,1498.43,23846,3733924973.0
2025-04-18,1514.44,1514.38,1523.44,1504.44,20298,3179974340.0
2025-04-21,1513.94,1499.44,1513.94,1499.44,18057,2808158177.0
2025-04-22,1498.44,1497.24,1504.74,1491.65,18432,2857525967.0
2025-04-23,1507.44,1500.44,1507.66,1493.44,18669,2895468892.0
2025-04-24,1500.44,1500.69,1509.12,1497.42,14872,2313372072.0
2025-04-25,1505.54,1498.44,1509.64,1498.44,14765,2295029705.0
2025-04-28,1500.44,1498.44,1503.44,1495.04,14660,2274252465.0
2025-04-29,1498.44,1492.44,1500.98,1480.46,18922,2917422938.0
2025-04-30,1498.43,1495.44,1515.1,1494.74,25754,4005439429.0
2025-05-06,1507.44,1498.64,1507.44,1492.77,18300,2838614215.0
2025-05-07,1518.44,1503.44,1518.44,1498.64,27462,4275142569.0
2025-05-08,1501.44,1526.63,1541.22,1498.27,33481,5265446444.0
2025-05-09,1527.43,1539.62,1545.89,1523.49,23672,3757574546.0
2025-05-12,1546.44,1552.94,1567.37,1545.05,24735,3967785800.0
2025-05-13,1557.36,1538.74,1557.36,1533.55,21258,3386617848.0
2025-05-14,1538.44,1583.43,1593.44,1536.62,39460,6394735058.0
2025-05-15,1583.24,1580.45,1592.03,1572.57,24733,4043402636.0
2025-05-16,1582.43,1562.57,1585.43,1562.57,22935,3714508659.0
2025-05-19,1544.44,1527.42,1548.44,1522.32,38063,6021950010.0
2025-05-20,1528.44,1534.44,1543.24,1523.54,19522,3095742637.0
2025-05-21,1533.44,1529.41,1544.38,1529.41,19795,3143941416.0
2025-05-22,1529.43,1528.44,1533.43,1518.54,15090,2381236586.0
2025-05-23,1523.64,1521.04,1536.34,1520.1,21537,3399424961.0
2025-05-26,1518.44,1498.94,1523.07,1493.44,27087,4212944430.0
2025-05-27,1499.44,1492.34,1507.04,1491.95,17752,2748945675.0
2025-05-28,1492.43,1485.44,1494.9,1481.44,16266,2504624605.0
2025-05-29,1488.44,1488.44,1503.44,1480.44,21860,3375465796.0
2025-05-30,1488.59,1470.44,1493.44,1463.68,31239,4764875947.0
2025-06-03,1456.45,1457.44,1467.44,1453.46,28979,4377892799.0
2025-06-04,1458.94,1458.4,1471.44,1457.66,23008,3480363797.0
2025-06-05,1462.44,1462.44,1464.44,1450.64,23214,3504925524.0
2025-06-06,1462.24,1454.83,1467.41,1451.44,25023,3777727616.0
2025-06-09,1453.46,1434.55,1457.14,1434.12,44959,6723839138.0
2025-06-10,1434.44,1423.45,1440.44,1423.24,30492,4511934584.0
2025-06-11,1425.24,1428.44,1442.44,1424.54,30893,4585522755.0
2025-06-12,1428.44,1407.44,1432.31,1402.54,49904,7306800800.0
2025-06-13,1392.85,1375.39,1398.41,1373.5,59113,8466515559.0
2025-06-16,1349.64,1370.73,1373.48,1349.62,42888,6060448438.0
2025-06-17,1368.44,1375.44,1375.44,1360.62,27232,3868364671.0
2025-06-18,1388.44,1373.44,1391.88,1369.45,30761,4404131364.0
2025-06-19,1374.44,1374.44,1382.11,1365.62,24501,3490268568.0
2025-06-20,1372.02,1377.1,1389.58,1368.64,34816,4990683314.0
2025-06-23,1368.44,1368.44,1381.44,1353.62,26723,3794012343.0
2025-06-24,1371.79,1385.64,1400.12,1371.79,36312,5229183514.0
2025-06-25,1387.55,1384.3,1397.64,1368.95,41050,5869292227.0
2025-06-26,1391.04,1396.04,1404.04,1386.12,34860,4955829982.0
2025-06-27,1396.05,1379.13,1399.04,1379.13,38250,5404312675.0
2025-06-30,1379.54,1385.56,1389.27,1378.04,30457,4287373691.0
